"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via I64 Lite","",
"P","2017-05-03T11:29:26Z","38.298596","-85.492291","184.1999969482422","252.3000030517578","1.7320507764816284","14.899999618530273",,,"0"
"P","2017-05-03T11:29:28Z","38.298545","-85.492638","184.89999389648438","253.10000610351563","1.5","15.300000190734863",,,"0"
"P","2017-05-03T11:29:30Z","38.298444","-85.49296","186.10000610351563","251.60000610351563","1.5","15.0",,,"0"
"P","2017-05-03T11:29:32Z","38.29835","-85.493322","185.3000030517578","251.89999389648438","1.5","15.199999809265137",,,"0"
"P","2017-05-03T11:29:34Z","38.298246","-85.493672","185.8000030517578","250.1999969482422","1.5","15.0",,,"0"
"P","2017-05-03T11:29:36Z","38.29813","-85.493989","186.3000030517578","249.3000030517578","1.7320507764816284","15.300000190734863",,,"0"
"P","2017-05-03T11:29:38Z","38.298045","-85.494357","187.39999389648438","251.60000610351563","2.4494898319244385","15.699999809265137",,,"0"
"P","2017-05-03T11:29:40Z","38.297912","-85.494737","186.39999389648438","250.89999389648438","2.4494898319244385","16.600000381469727",,,"0"
"P","2017-05-03T11:29:42Z","38.297837","-85.495081","185.60000610351563","253.10000610351563","2.0","15.699999809265137",,,"0"
"P","2017-05-03T11:29:44Z","38.29777","-85.4954","185.5","254.5","1.7320507764816284","14.5",,,"0"
"P","2017-05-03T11:29:46Z","38.297729","-85.495708","186.3000030517578","259.29998779296875","2.0","14.0",,,"0"
"P","2017-05-03T11:29:48Z","38.297715","-85.496007","187.10000610351563","266.0","2.4494898319244385","13.899999618530273",,,"0"
